Date,label,economics,IT,finance,social,politics
2018-04-02,3.0,0,0,1,0,0
2018-04-02,,0,0,0,1,0
2018-04-03,,0,0,0,0,1
2018-04-03,,1,0,0,0,0
2018-04-03,,0,1,0,0,0
2018-04-03,9.0,0,0,1,0,0
2018-04-03,,0,0,0,1,0
2018-04-04,,0,0,0,0,1
2018-04-04,,1,0,0,0,0
2018-04-04,,0,1,0,0,0
2018-04-04,9.0,0,0,1,0,0
2018-04-04,,0,0,0,1,0
2018-04-05,,0,0,0,0,1
2018-04-05,,1,0,0,0,0
2018-04-05,,0,1,0,0,0
2018-04-05,3.0,0,0,1,0,0
2018-04-05,,0,0,0,1,0
2018-04-06,,0,0,0,0,1
2018-04-06,2.0,1,0,0,0,0
2018-04-06,,0,1,0,0,0
2018-04-06,3.0,0,0,1,0,0
2018-04-06,,0,0,0,1,0
2018-04-09,,0,0,0,0,1
2018-04-09,,1,0,0,0,0
2018-04-09,3.0,0,1,0,0,0
2018-04-09,,0,0,1,0,0
2018-04-09,,0,0,0,1,0
2018-04-10,,0,0,0,0,1
2018-04-10,,1,0,0,0,0
2018-04-10,3.0,0,1,0,0,0
2018-04-10,,0,0,1,0,0
2018-04-10,,0,0,0,1,0
2018-04-11,,0,0,0,0,1
2018-04-11,,1,0,0,0,0
2018-04-11,3.0,0,1,0,0,0
2018-04-11,3.0,0,0,1,0,0
2018-04-11,,0,0,0,1,0
2018-04-12,,0,0,0,0,1
2018-04-12,2.0,1,0,0,0,0
2018-04-12,,0,1,0,0,0
2018-04-12,,0,0,1,0,0
2018-04-12,,0,0,0,1,0
2018-04-13,,0,0,0,0,1
2018-04-13,,1,0,0,0,0
2018-04-13,,0,1,0,0,0
2018-04-13,2.0,0,0,1,0,0
2018-04-13,,0,0,0,1,0
2018-04-16,,0,0,0,0,1
2018-04-16,,1,0,0,0,0
2018-04-16,10.0,0,1,0,0,0
2018-04-16,,0,0,1,0,0
2018-04-16,,0,0,0,1,0
2018-04-17,,0,0,0,0,1
2018-04-17,,1,0,0,0,0
2018-04-17,,0,1,0,0,0
2018-04-17,,0,0,1,0,0
2018-04-17,,0,0,0,1,0
2018-04-18,,0,0,0,0,1
2018-04-18,,1,0,0,0,0
2018-04-18,3.0,0,1,0,0,0
2018-04-18,3.0,0,0,1,0,0
2018-04-18,,0,0,0,1,0
2018-04-19,,0,0,0,0,1
2018-04-19,,1,0,0,0,0
2018-04-19,,0,1,0,0,0
2018-04-19,2.0,0,0,1,0,0
2018-04-19,,0,0,0,1,0
2018-04-20,,0,0,0,0,1
2018-04-20,,1,0,0,0,0
2018-04-20,,0,1,0,0,0
2018-04-20,,0,0,1,0,0
2018-04-20,,0,0,0,1,0
2018-04-23,,0,0,0,0,1
2018-04-23,,1,0,0,0,0
2018-04-23,5.0,0,1,0,0,0
2018-04-23,,0,0,1,0,0
2018-04-23,,0,0,0,1,0
2018-04-24,,0,0,0,0,1
2018-04-24,,1,0,0,0,0
2018-04-24,,0,1,0,0,0
2018-04-24,8.0,0,0,1,0,0
2018-04-24,,0,0,0,1,0
2018-04-25,,0,0,0,0,1
2018-04-25,,1,0,0,0,0
2018-04-25,,0,1,0,0,0
2018-04-25,2.0,0,0,1,0,0
2018-04-25,,0,0,0,1,0
2018-04-26,,0,0,0,0,1
2018-04-26,,1,0,0,0,0
2018-04-26,,0,1,0,0,0
2018-04-26,3.0,0,0,1,0,0
2018-04-26,,0,0,0,1,0
2018-04-27,,0,0,0,0,1
2018-04-27,,1,0,0,0,0
2018-04-27,,0,1,0,0,0
2018-04-27,4.0,0,0,1,0,0
2018-04-27,2.0,0,0,0,1,0
2018-04-30,,0,0,0,0,1
2018-04-30,,1,0,0,0,0
2018-04-30,2.0,0,1,0,0,0
2018-04-30,1.0,0,0,1,0,0
2018-04-30,,0,0,0,1,0
2018-05-02,,0,0,0,0,1
2018-05-02,,1,0,0,0,0
2018-05-02,3.0,0,1,0,0,0
2018-05-02,6.0,0,0,1,0,0
2018-05-02,,0,0,0,1,0
2018-05-03,,0,0,0,0,1
2018-05-03,,1,0,0,0,0
2018-05-03,,0,1,0,0,0
2018-05-03,,0,0,1,0,0
2018-05-03,,0,0,0,1,0
2018-05-04,,0,0,0,0,1
2018-05-04,,1,0,0,0,0
2018-05-04,,0,1,0,0,0
2018-05-04,3.0,0,0,1,0,0
2018-05-04,,0,0,0,1,0
2018-05-08,,0,0,0,0,1
2018-05-08,,1,0,0,0,0
2018-05-08,,0,1,0,0,0
2018-05-08,5.0,0,0,1,0,0
2018-05-08,,0,0,0,1,0
2018-05-09,,0,0,0,0,1
2018-05-09,,1,0,0,0,0
2018-05-09,,0,1,0,0,0
2018-05-09,3.0,0,0,1,0,0
2018-05-09,,0,0,0,1,0
2018-05-10,,0,0,0,0,1
2018-05-10,,1,0,0,0,0
2018-05-10,,0,1,0,0,0
2018-05-10,9.0,0,0,1,0,0
2018-05-10,,0,0,0,1,0
2018-05-11,,0,0,0,0,1
2018-05-11,,1,0,0,0,0
2018-05-11,,0,1,0,0,0
2018-05-11,,0,0,1,0,0
2018-05-11,,0,0,0,1,0
2018-05-14,,0,0,0,0,1
2018-05-14,,1,0,0,0,0
2018-05-14,1.0,0,1,0,0,0
2018-05-14,3.0,0,0,1,0,0
2018-05-14,,0,0,0,1,0
2018-05-15,,0,0,0,0,1
2018-05-15,,1,0,0,0,0
2018-05-15,,0,1,0,0,0
2018-05-15,,0,0,1,0,0
2018-05-15,,0,0,0,1,0
2018-05-16,,0,0,0,0,1
2018-05-16,,1,0,0,0,0
2018-05-16,,0,1,0,0,0
2018-05-16,9.0,0,0,1,0,0
2018-05-16,,0,0,0,1,0
2018-05-17,,0,0,0,0,1
2018-05-17,,1,0,0,0,0
2018-05-17,,0,1,0,0,0
2018-05-17,2.0,0,0,1,0,0
2018-05-17,,0,0,0,1,0
2018-05-18,,0,0,0,0,1
2018-05-18,,1,0,0,0,0
2018-05-18,,0,1,0,0,0
2018-05-18,3.0,0,0,1,0,0
2018-05-18,,0,0,0,1,0
2018-05-21,,0,0,0,0,1
2018-05-21,,1,0,0,0,0
2018-05-21,3.0,0,1,0,0,0
2018-05-21,,0,0,1,0,0
2018-05-21,,0,0,0,1,0
2018-05-23,,0,0,0,0,1
2018-05-23,,1,0,0,0,0
2018-05-23,3.0,0,1,0,0,0
2018-05-23,3.0,0,0,1,0,0
2018-05-23,,0,0,0,1,0
2018-05-24,,0,0,0,0,1
2018-05-24,,1,0,0,0,0
2018-05-24,3.0,0,1,0,0,0
2018-05-24,,0,0,1,0,0
2018-05-24,,0,0,0,1,0
2018-05-25,,0,0,0,0,1
2018-05-25,,1,0,0,0,0
2018-05-25,,0,1,0,0,0
2018-05-25,3.0,0,0,1,0,0
2018-05-25,,0,0,0,1,0
2018-05-28,,0,0,0,0,1
2018-05-28,6.0,1,0,0,0,0
2018-05-28,,0,1,0,0,0
2018-05-28,,0,0,1,0,0
2018-05-28,,0,0,0,1,0
2018-05-29,,0,0,0,0,1
2018-05-29,,1,0,0,0,0
2018-05-29,,0,1,0,0,0
2018-05-29,3.0,0,0,1,0,0
2018-05-29,,0,0,0,1,0
2018-05-30,,0,0,0,0,1
2018-05-30,,1,0,0,0,0
2018-05-30,,0,1,0,0,0
2018-05-30,3.0,0,0,1,0,0
2018-05-30,,0,0,0,1,0
2018-05-31,,0,0,0,0,1
2018-05-31,,1,0,0,0,0
2018-05-31,,0,1,0,0,0
2018-05-31,6.0,0,0,1,0,0
2018-05-31,,0,0,0,1,0
2018-06-01,,0,0,0,0,1
2018-06-01,,1,0,0,0,0
2018-06-01,,0,1,0,0,0
2018-06-01,,0,0,1,0,0
2018-06-01,,0,0,0,1,0
2018-06-04,,0,0,0,0,1
2018-06-04,,1,0,0,0,0
2018-06-04,5.0,0,1,0,0,0
2018-06-04,,0,0,1,0,0
2018-06-04,,0,0,0,1,0
2018-06-05,,0,0,0,0,1
2018-06-05,,1,0,0,0,0
2018-06-05,,0,1,0,0,0
2018-06-05,2.0,0,0,1,0,0
2018-06-05,,0,0,0,1,0
2018-06-07,,0,0,0,0,1
2018-06-07,,1,0,0,0,0
2018-06-07,5.0,0,1,0,0,0
2018-06-07,6.0,0,0,1,0,0
2018-06-07,,0,0,0,1,0
2018-06-08,,0,0,0,0,1
2018-06-08,,1,0,0,0,0
2018-06-08,,0,1,0,0,0
2018-06-08,,0,0,1,0,0
2018-06-08,,0,0,0,1,0
2018-06-11,,0,0,0,0,1
2018-06-11,,1,0,0,0,0
2018-06-11,,0,1,0,0,0
2018-06-11,4.0,0,0,1,0,0
2018-06-11,,0,0,0,1,0
2018-06-12,,0,0,0,0,1
2018-06-12,,1,0,0,0,0
2018-06-12,,0,1,0,0,0
2018-06-12,3.0,0,0,1,0,0
2018-06-12,,0,0,0,1,0
2018-06-14,,0,0,0,0,1
2018-06-14,3.0,1,0,0,0,0
2018-06-14,,0,1,0,0,0
2018-06-14,2.0,0,0,1,0,0
2018-06-14,,0,0,0,1,0
2018-06-15,,0,0,0,0,1
2018-06-15,,1,0,0,0,0
2018-06-15,,0,1,0,0,0
2018-06-15,,0,0,1,0,0
2018-06-15,,0,0,0,1,0
2018-06-18,,0,0,0,0,1
2018-06-18,,1,0,0,0,0
2018-06-18,3.0,0,1,0,0,0
2018-06-18,2.0,0,0,1,0,0
2018-06-18,,0,0,0,1,0
2018-06-19,,0,0,0,0,1
2018-06-19,3.0,1,0,0,0,0
2018-06-19,,0,1,0,0,0
2018-06-19,,0,0,1,0,0
2018-06-19,,0,0,0,1,0
2018-06-20,,0,0,0,0,1
2018-06-20,3.0,1,0,0,0,0
2018-06-20,,0,1,0,0,0
2018-06-20,,0,0,1,0,0
2018-06-20,,0,0,0,1,0
2018-06-21,,0,0,0,0,1
2018-06-21,,1,0,0,0,0
2018-06-21,,0,1,0,0,0
2018-06-21,,0,0,1,0,0
2018-06-21,,0,0,0,1,0
2018-06-22,,0,0,0,0,1
2018-06-22,2.0,1,0,0,0,0
2018-06-22,,0,1,0,0,0
2018-06-22,,0,0,1,0,0
2018-06-22,,0,0,0,1,0
2018-06-25,,0,0,0,0,1
2018-06-25,,1,0,0,0,0
2018-06-25,,0,1,0,0,0
2018-06-25,3.0,0,0,1,0,0
2018-06-25,,0,0,0,1,0
2018-06-26,,0,0,0,0,1
2018-06-26,,1,0,0,0,0
2018-06-26,2.0,0,1,0,0,0
2018-06-26,,0,0,1,0,0
2018-06-26,,0,0,0,1,0
2018-06-27,,0,0,0,0,1
2018-06-27,4.0,1,0,0,0,0
2018-06-27,5.0,0,1,0,0,0
2018-06-27,5.0,0,0,1,0,0
2018-06-27,,0,0,0,1,0
2018-06-28,,0,0,0,0,1
2018-06-28,,1,0,0,0,0
2018-06-28,3.0,0,1,0,0,0
2018-06-28,,0,0,1,0,0
2018-06-28,,0,0,0,1,0
2018-06-29,,0,0,0,0,1
2018-06-29,,1,0,0,0,0
2018-06-29,3.0,0,1,0,0,0
2018-06-29,,0,0,1,0,0
2018-06-29,,0,0,0,1,0
2018-07-02,,0,0,0,0,1
2018-07-02,,1,0,0,0,0
2018-07-02,11.0,0,1,0,0,0
2018-07-02,,0,0,1,0,0
2018-07-02,,0,0,0,1,0
2018-07-03,,0,0,0,0,1
2018-07-03,,1,0,0,0,0
2018-07-03,5.0,0,1,0,0,0
2018-07-03,,0,0,1,0,0
2018-07-03,,0,0,0,1,0
2018-07-04,,0,0,0,0,1
2018-07-04,,1,0,0,0,0
2018-07-04,3.0,0,1,0,0,0
2018-07-04,3.0,0,0,1,0,0
2018-07-04,,0,0,0,1,0
2018-07-05,,0,0,0,0,1
2018-07-05,2.0,1,0,0,0,0
2018-07-05,5.0,0,1,0,0,0
2018-07-05,,0,0,1,0,0
2018-07-05,,0,0,0,1,0
2018-07-06,,0,0,0,0,1
2018-07-06,6.0,1,0,0,0,0
2018-07-06,,0,1,0,0,0
2018-07-06,,0,0,1,0,0
2018-07-06,,0,0,0,1,0
2018-07-09,,0,0,0,0,1
2018-07-09,3.0,1,0,0,0,0
2018-07-09,,0,1,0,0,0
2018-07-09,,0,0,1,0,0
2018-07-09,,0,0,0,1,0
2018-07-10,,0,0,0,0,1
2018-07-10,,1,0,0,0,0
2018-07-10,,0,1,0,0,0
2018-07-10,,0,0,1,0,0
2018-07-10,,0,0,0,1,0
2018-07-11,,0,0,0,0,1
2018-07-11,,1,0,0,0,0
2018-07-11,,0,1,0,0,0
2018-07-11,3.0,0,0,1,0,0
2018-07-11,,0,0,0,1,0
2018-07-12,,0,0,0,0,1
2018-07-12,,1,0,0,0,0
2018-07-12,3.0,0,1,0,0,0
2018-07-12,,0,0,1,0,0
2018-07-12,,0,0,0,1,0
2018-07-13,,0,0,0,0,1
2018-07-13,,1,0,0,0,0
2018-07-13,3.0,0,1,0,0,0
2018-07-13,,0,0,1,0,0
2018-07-13,,0,0,0,1,0
2018-07-16,,0,0,0,0,1
2018-07-16,,1,0,0,0,0
2018-07-16,9.0,0,1,0,0,0
2018-07-16,3.0,0,0,1,0,0
2018-07-16,,0,0,0,1,0
2018-07-17,,0,0,0,0,1
2018-07-17,,1,0,0,0,0
2018-07-17,3.0,0,1,0,0,0
2018-07-17,,0,0,1,0,0
2018-07-17,,0,0,0,1,0
2018-07-18,,0,0,0,0,1
2018-07-18,,1,0,0,0,0
2018-07-18,3.0,0,1,0,0,0
2018-07-18,,0,0,1,0,0
2018-07-18,,0,0,0,1,0
2018-07-19,,0,0,0,0,1
2018-07-19,,1,0,0,0,0
2018-07-19,,0,1,0,0,0
2018-07-19,,0,0,1,0,0
2018-07-19,,0,0,0,1,0
2018-07-20,,0,0,0,0,1
2018-07-20,,1,0,0,0,0
2018-07-20,,0,1,0,0,0
2018-07-20,,0,0,1,0,0
2018-07-20,,0,0,0,1,0
2018-07-23,,0,0,0,0,1
2018-07-23,,1,0,0,0,0
2018-07-23,3.0,0,1,0,0,0
2018-07-23,,0,0,1,0,0
2018-07-23,,0,0,0,1,0
2018-07-24,,0,0,0,0,1
2018-07-24,,1,0,0,0,0
2018-07-24,4.0,0,1,0,0,0
2018-07-24,,0,0,1,0,0
2018-07-24,,0,0,0,1,0
2018-07-25,,0,0,0,0,1
2018-07-25,,1,0,0,0,0
2018-07-25,,0,1,0,0,0
2018-07-25,,0,0,1,0,0
2018-07-25,,0,0,0,1,0
2018-07-26,,0,0,0,0,1
2018-07-26,,1,0,0,0,0
2018-07-26,6.0,0,1,0,0,0
2018-07-26,,0,0,1,0,0
2018-07-26,,0,0,0,1,0
2018-07-27,,0,0,0,0,1
2018-07-27,,1,0,0,0,0
2018-07-27,,0,1,0,0,0
2018-07-27,,0,0,1,0,0
2018-07-27,,0,0,0,1,0
2018-07-30,,0,0,0,0,1
2018-07-30,,1,0,0,0,0
2018-07-30,3.0,0,1,0,0,0
2018-07-30,,0,0,1,0,0
2018-07-30,,0,0,0,1,0
2018-07-31,,0,0,0,0,1
2018-07-31,,1,0,0,0,0
2018-07-31,5.0,0,1,0,0,0
2018-07-31,,0,0,1,0,0
2018-07-31,,0,0,0,1,0
2018-08-01,,0,0,0,0,1
2018-08-01,,1,0,0,0,0
2018-08-01,3.0,0,1,0,0,0
2018-08-01,,0,0,1,0,0
2018-08-01,,0,0,0,1,0
2018-08-02,,0,0,0,0,1
2018-08-02,,1,0,0,0,0
2018-08-02,2.0,0,1,0,0,0
2018-08-02,,0,0,1,0,0
2018-08-02,,0,0,0,1,0
2018-08-03,,0,0,0,0,1
2018-08-03,3.0,1,0,0,0,0
2018-08-03,,0,1,0,0,0
2018-08-03,,0,0,1,0,0
2018-08-03,,0,0,0,1,0
2018-08-06,,0,0,0,0,1
2018-08-06,3.0,1,0,0,0,0
2018-08-06,,0,1,0,0,0
2018-08-06,,0,0,1,0,0
2018-08-06,,0,0,0,1,0
2018-08-07,,0,0,0,0,1
2018-08-07,3.0,1,0,0,0,0
2018-08-07,2.0,0,1,0,0,0
2018-08-07,,0,0,1,0,0
2018-08-07,,0,0,0,1,0
2018-08-08,,0,0,0,0,1
2018-08-08,7.0,1,0,0,0,0
2018-08-08,,0,1,0,0,0
2018-08-08,3.0,0,0,1,0,0
2018-08-08,,0,0,0,1,0
2018-08-09,,0,0,0,0,1
2018-08-09,3.0,1,0,0,0,0
2018-08-09,,0,1,0,0,0
2018-08-09,,0,0,1,0,0
2018-08-09,,0,0,0,1,0
2018-08-10,,0,0,0,0,1
2018-08-10,,1,0,0,0,0
2018-08-10,,0,1,0,0,0
2018-08-10,,0,0,1,0,0
2018-08-10,,0,0,0,1,0
2018-08-13,,0,0,0,0,1
2018-08-13,3.0,1,0,0,0,0
2018-08-13,5.0,0,1,0,0,0
2018-08-13,,0,0,1,0,0
2018-08-13,,0,0,0,1,0
2018-08-14,,0,0,0,0,1
2018-08-14,6.0,1,0,0,0,0
2018-08-14,,0,1,0,0,0
2018-08-14,,0,0,1,0,0
2018-08-14,,0,0,0,1,0
2018-08-16,,0,0,0,0,1
2018-08-16,6.0,1,0,0,0,0
2018-08-16,,0,1,0,0,0
2018-08-16,3.0,0,0,1,0,0
2018-08-16,,0,0,0,1,0
2018-08-17,,0,0,0,0,1
2018-08-17,3.0,1,0,0,0,0
2018-08-17,,0,1,0,0,0
2018-08-17,,0,0,1,0,0
2018-08-17,,0,0,0,1,0
2018-08-20,,0,0,0,0,1
2018-08-20,,1,0,0,0,0
2018-08-20,3.0,0,1,0,0,0
2018-08-20,2.0,0,0,1,0,0
2018-08-20,,0,0,0,1,0
2018-08-21,,0,0,0,0,1
2018-08-21,,1,0,0,0,0
2018-08-21,,0,1,0,0,0
2018-08-21,,0,0,1,0,0
2018-08-21,,0,0,0,1,0
2018-08-22,,0,0,0,0,1
2018-08-22,3.0,1,0,0,0,0
2018-08-22,,0,1,0,0,0
2018-08-22,,0,0,1,0,0
2018-08-22,,0,0,0,1,0
2018-08-23,,0,0,0,0,1
2018-08-23,,1,0,0,0,0
2018-08-23,,0,1,0,0,0
2018-08-23,,0,0,1,0,0
2018-08-23,,0,0,0,1,0
2018-08-24,,0,0,0,0,1
2018-08-24,3.0,1,0,0,0,0
2018-08-24,,0,1,0,0,0
2018-08-24,,0,0,1,0,0
2018-08-24,,0,0,0,1,0
2018-08-27,,0,0,0,0,1
2018-08-27,6.0,1,0,0,0,0
2018-08-27,3.0,0,1,0,0,0
2018-08-27,,0,0,1,0,0
2018-08-27,,0,0,0,1,0
2018-08-28,,0,0,0,0,1
2018-08-28,3.0,1,0,0,0,0
2018-08-28,3.0,0,1,0,0,0
2018-08-28,,0,0,1,0,0
2018-08-28,,0,0,0,1,0
2018-08-29,,0,0,0,0,1
2018-08-29,,1,0,0,0,0
2018-08-29,,0,1,0,0,0
2018-08-29,,0,0,1,0,0
2018-08-29,,0,0,0,1,0
2018-08-30,,0,0,0,0,1
2018-08-30,3.0,1,0,0,0,0
2018-08-30,1.0,0,1,0,0,0
2018-08-30,,0,0,1,0,0
2018-08-30,,0,0,0,1,0
2018-08-31,,0,0,0,0,1
2018-08-31,4.0,1,0,0,0,0
2018-08-31,2.0,0,1,0,0,0
2018-08-31,,0,0,1,0,0
2018-08-31,,0,0,0,1,0
2018-09-03,,0,0,0,0,1
2018-09-03,8.0,1,0,0,0,0
2018-09-03,,0,1,0,0,0
2018-09-03,,0,0,1,0,0
2018-09-03,,0,0,0,1,0
2018-09-04,,0,0,0,0,1
2018-09-04,3.0,1,0,0,0,0
2018-09-04,,0,1,0,0,0
2018-09-04,,0,0,1,0,0
2018-09-04,,0,0,0,1,0
2018-09-05,,0,0,0,0,1
2018-09-05,3.0,1,0,0,0,0
2018-09-05,,0,1,0,0,0
2018-09-05,,0,0,1,0,0
2018-09-05,2.0,0,0,0,1,0
2018-09-06,,0,0,0,0,1
2018-09-06,3.0,1,0,0,0,0
2018-09-06,,0,1,0,0,0
2018-09-06,,0,0,1,0,0
2018-09-06,,0,0,0,1,0
2018-09-07,,0,0,0,0,1
2018-09-07,3.0,1,0,0,0,0
2018-09-07,,0,1,0,0,0
2018-09-07,,0,0,1,0,0
2018-09-07,,0,0,0,1,0
2018-09-10,,0,0,0,0,1
2018-09-10,7.0,1,0,0,0,0
2018-09-10,2.0,0,1,0,0,0
2018-09-10,,0,0,1,0,0
2018-09-10,,0,0,0,1,0
2018-09-11,,0,0,0,0,1
2018-09-11,3.0,1,0,0,0,0
2018-09-11,,0,1,0,0,0
2018-09-11,3.0,0,0,1,0,0
2018-09-11,,0,0,0,1,0
2018-09-12,,0,0,0,0,1
2018-09-12,3.0,1,0,0,0,0
2018-09-12,,0,1,0,0,0
2018-09-12,,0,0,1,0,0
2018-09-12,,0,0,0,1,0
2018-09-13,,0,0,0,0,1
2018-09-13,9.0,1,0,0,0,0
2018-09-13,2.0,0,1,0,0,0
2018-09-13,,0,0,1,0,0
2018-09-13,,0,0,0,1,0
2018-09-14,,0,0,0,0,1
2018-09-14,3.0,1,0,0,0,0
2018-09-14,,0,1,0,0,0
2018-09-14,,0,0,1,0,0
2018-09-14,,0,0,0,1,0
2018-09-17,,0,0,0,0,1
2018-09-17,8.0,1,0,0,0,0
2018-09-17,,0,1,0,0,0
2018-09-17,,0,0,1,0,0
2018-09-17,,0,0,0,1,0
2018-09-18,,0,0,0,0,1
2018-09-18,5.0,1,0,0,0,0
2018-09-18,,0,1,0,0,0
2018-09-18,3.0,0,0,1,0,0
2018-09-18,,0,0,0,1,0
2018-09-19,,0,0,0,0,1
2018-09-19,12.0,1,0,0,0,0
2018-09-19,3.0,0,1,0,0,0
2018-09-19,,0,0,1,0,0
2018-09-19,,0,0,0,1,0
2018-09-20,,0,0,0,0,1
2018-09-20,,1,0,0,0,0
2018-09-20,3.0,0,1,0,0,0
2018-09-20,,0,0,1,0,0
2018-09-20,,0,0,0,1,0
2018-09-21,,0,0,0,0,1
2018-09-21,3.0,1,0,0,0,0
2018-09-21,,0,1,0,0,0
2018-09-21,,0,0,1,0,0
2018-09-21,,0,0,0,1,0
2018-09-27,,0,0,0,0,1
2018-09-27,5.0,1,0,0,0,0
2018-09-27,,0,1,0,0,0
2018-09-27,,0,0,1,0,0
2018-09-27,,0,0,0,1,0
2018-09-28,,0,0,0,0,1
2018-09-28,,1,0,0,0,0
2018-09-28,,0,1,0,0,0
2018-09-28,,0,0,1,0,0
2018-09-28,,0,0,0,1,0
2018-10-01,,0,0,0,0,1
2018-10-01,,1,0,0,0,0
2018-10-01,6.0,0,1,0,0,0
2018-10-01,,0,0,1,0,0
2018-10-01,,0,0,0,1,0
2018-10-02,,0,0,0,0,1
2018-10-02,,1,0,0,0,0
2018-10-02,,0,1,0,0,0
2018-10-02,,0,0,1,0,0
2018-10-02,,0,0,0,1,0
2018-10-04,,0,0,0,0,1
2018-10-04,,1,0,0,0,0
2018-10-04,,0,1,0,0,0
2018-10-04,3.0,0,0,1,0,0
2018-10-04,,0,0,0,1,0
2018-10-05,,0,0,0,0,1
2018-10-05,,1,0,0,0,0
2018-10-05,5.0,0,1,0,0,0
2018-10-05,2.0,0,0,1,0,0
2018-10-05,,0,0,0,1,0
2018-10-08,,0,0,0,0,1
2018-10-08,3.0,1,0,0,0,0
2018-10-08,2.0,0,1,0,0,0
2018-10-08,2.0,0,0,1,0,0
2018-10-08,,0,0,0,1,0
2018-10-10,,0,0,0,0,1
2018-10-10,,1,0,0,0,0
2018-10-10,5.0,0,1,0,0,0
2018-10-10,,0,0,1,0,0
2018-10-10,,0,0,0,1,0
2018-10-11,,0,0,0,0,1
2018-10-11,,1,0,0,0,0
2018-10-11,,0,1,0,0,0
2018-10-11,2.0,0,0,1,0,0
2018-10-11,,0,0,0,1,0
2018-10-12,,0,0,0,0,1
2018-10-12,9.0,1,0,0,0,0
2018-10-12,,0,1,0,0,0
2018-10-12,,0,0,1,0,0
2018-10-12,,0,0,0,1,0
2018-10-15,,0,0,0,0,1
2018-10-15,4.0,1,0,0,0,0
2018-10-15,3.0,0,1,0,0,0
2018-10-15,,0,0,1,0,0
2018-10-15,,0,0,0,1,0
2018-10-16,,0,0,0,0,1
2018-10-16,3.0,1,0,0,0,0
2018-10-16,2.0,0,1,0,0,0
2018-10-16,,0,0,1,0,0
2018-10-16,,0,0,0,1,0
2018-10-17,,0,0,0,0,1
2018-10-17,3.0,1,0,0,0,0
2018-10-17,2.0,0,1,0,0,0
2018-10-17,,0,0,1,0,0
2018-10-17,,0,0,0,1,0
2018-10-18,,0,0,0,0,1
2018-10-18,,1,0,0,0,0
2018-10-18,3.0,0,1,0,0,0
2018-10-18,2.0,0,0,1,0,0
2018-10-18,,0,0,0,1,0
2018-10-19,,0,0,0,0,1
2018-10-19,,1,0,0,0,0
2018-10-19,,0,1,0,0,0
2018-10-19,,0,0,1,0,0
2018-10-19,,0,0,0,1,0
2018-10-22,,0,0,0,0,1
2018-10-22,7.0,1,0,0,0,0
2018-10-22,,0,1,0,0,0
2018-10-22,2.0,0,0,1,0,0
2018-10-22,,0,0,0,1,0
2018-10-23,,0,0,0,0,1
2018-10-23,7.0,1,0,0,0,0
2018-10-23,,0,1,0,0,0
2018-10-23,,0,0,1,0,0
2018-10-23,,0,0,0,1,0
2018-10-24,,0,0,0,0,1
2018-10-24,3.0,1,0,0,0,0
2018-10-24,,0,1,0,0,0
2018-10-24,,0,0,1,0,0
2018-10-24,,0,0,0,1,0
2018-10-25,,0,0,0,0,1
2018-10-25,1.0,1,0,0,0,0
2018-10-25,5.0,0,1,0,0,0
2018-10-25,,0,0,1,0,0
2018-10-25,,0,0,0,1,0
2018-10-26,,0,0,0,0,1
2018-10-26,3.0,1,0,0,0,0
2018-10-26,,0,1,0,0,0
2018-10-26,,0,0,1,0,0
2018-10-26,,0,0,0,1,0
2018-10-29,,0,0,0,0,1
2018-10-29,6.0,1,0,0,0,0
2018-10-29,,0,1,0,0,0
2018-10-29,,0,0,1,0,0
2018-10-29,,0,0,0,1,0
2018-10-30,,0,0,0,0,1
2018-10-30,3.0,1,0,0,0,0
2018-10-30,,0,1,0,0,0
2018-10-30,,0,0,1,0,0
2018-10-30,,0,0,0,1,0
2018-10-31,,0,0,0,0,1
2018-10-31,,1,0,0,0,0
2018-10-31,,0,1,0,0,0
2018-10-31,3.0,0,0,1,0,0
2018-10-31,,0,0,0,1,0
2018-11-01,,0,0,0,0,1
2018-11-01,3.0,1,0,0,0,0
2018-11-01,,0,1,0,0,0
2018-11-01,,0,0,1,0,0
2018-11-01,,0,0,0,1,0
2018-11-02,,0,0,0,0,1
2018-11-02,,1,0,0,0,0
2018-11-02,,0,1,0,0,0
2018-11-02,,0,0,1,0,0
2018-11-02,,0,0,0,1,0
2018-11-05,,0,0,0,0,1
2018-11-05,,1,0,0,0,0
2018-11-05,,0,1,0,0,0
2018-11-05,,0,0,1,0,0
2018-11-05,,0,0,0,1,0
2018-11-06,,0,0,0,0,1
2018-11-06,3.0,1,0,0,0,0
2018-11-06,,0,1,0,0,0
2018-11-06,,0,0,1,0,0
2018-11-06,,0,0,0,1,0
2018-11-07,,0,0,0,0,1
2018-11-07,,1,0,0,0,0
2018-11-07,,0,1,0,0,0
2018-11-07,,0,0,1,0,0
2018-11-07,,0,0,0,1,0
2018-11-08,,0,0,0,0,1
2018-11-08,3.0,1,0,0,0,0
2018-11-08,,0,1,0,0,0
2018-11-08,1.0,0,0,1,0,0
2018-11-08,,0,0,0,1,0
2018-11-09,,0,0,0,0,1
2018-11-09,,1,0,0,0,0
2018-11-09,,0,1,0,0,0
2018-11-09,6.0,0,0,1,0,0
2018-11-09,,0,0,0,1,0
2018-11-12,,0,0,0,0,1
2018-11-12,7.0,1,0,0,0,0
2018-11-12,,0,1,0,0,0
2018-11-12,3.0,0,0,1,0,0
2018-11-12,,0,0,0,1,0
2018-11-13,,0,0,0,0,1
