,Title,Label
1923,"CJ제일제당, 남미 라이신 시장 제패 본격화…공장 증설",1.0
1924,[美 심장부 파고든 한류]미국서 일으킨 만두 신드롬…비비고 '원더풀',-1.0
1925,"비비고 만두는 깐깐한 미국을 어떻게 홀렸을까…""1위 비결 한국식 쫄깃한 피와 속 차별화""",-1.0
1926,"CJ제일제당, '비비고' 브랜드 앞세워 '상품죽' 시장 키운다",-1.0
1927,"박서준이 먹는 비비고 만두, 베트남 입맛 매료…“응온 람(맛있어요)”",1.0
1928,CJ제일제당 ‘푸드뱅크’와 함께한 20년 결실…사회공헌 서울특별시장상,-1.0
1929,"아임닭, 닭가슴살 건강 식단 나눔에 앞장… 사회공헌 서울특별시장 표창",-1.0
1930,'비비고 밥' 누적매출 1000억원 돌파…'집밥'의 새로운 패러다임,-1.0
1931,"[르포]""코리안 푸드, 베리 나이스""…신라면 한박스 사고 참이슬 줄서서 마신다",1.0
1932,"정용진이 키우는 신세계푸드, 오산 2공장으로 종합식품사 박차(종합)",1.0
1933,"'식품제조사 우뚝' 신세계푸드, 내년에 베이커리·냉동피자 쏟아낸다",1.0
1934,"""2023년 HMR 시장 10조 예상…가공식품 업체 주목""",1.0
1935,[증권사 주간 추천종목] KB증권,-1.0
1936,"CJ그룹, 소외이웃에 김장김치 10만 포기 후원…국내 기업 최대",1.0
1937,"비비고프렌즈, 800여건의 한식 콘텐츠 만들며 활동 성료",1.0
1938,"1년내내 치솟은 물가·서러운 장보기…""10만원으로 카트 반도 못채운다""(종합)",-1.0
1939,[2018유통결산②]1년내내 올랐다…카트 반도 못 채웠는데 10만원 홀라당,-1.0
1940,"CJ제일제당, ""간편하게 찜요리 즐기세요"" 1인용 '비비고 찜볶음' 출시",1.0
1941,"""박항서 매직, 지금이 기회다""…제3의 CJ 건설 고삐 죈 이재현(종합)",-1.0
1942,"'박항서 신드롬' 베트남 지금이 기회…이재현의 꿈 ""제3의 CJ 건설 박차""",-1.0
1943,"[포토]CJ제일제당, 일본·홍콩서 '비비콘'으로 한식 세계화",-1.0
1944,"이재현 CJ 회장, 美 경영전략 회의 ""글로벌 영토확장 적극 추진""",-1.0
1945,"CJ제일제당, 버터 대용 '백설 버터오일' 출시",-1.0
1946,"서울창조경제혁신센터·CJ, '신소재 오픈 이노베이션 공모전' 성료",-1.0
1947,"500대 기업, 4년 동안 M&A에 42.9조 투입…372개 사 인수",-1.0
1948,"희망나눔생명재단, 복지시설 등 48개 기관 김장나눔 봉사",-1.0
1949,"[포토]CJ 제일제당 ""바이오 해외 사업 30년의 힘""",-1.0
1950,"CJ제일제당, 인도네시아 법인 설립 30년…""글로벌 넘버원 바이오 기업 속도""",-1.0
1951,내년에도 식품 물가 쓰나미…방판우유도 올라·콜라도 들썩(종합),-1.0
1952,"CJ제일제당, 외식에서 즐기던 메뉴 ‘편의형 어묵탕’ 출시",-1.0
1953,"내년에 가격 인상하는 식품…떡볶이·우유·콜라·라면·소주 ""죄다 오르네""",1.0
1954,"CJ제일제당, 간편대용식 ‘행복한콩 모닝두부 단팥’ 출시",1.0
1955,"CJ제일제당, ""황금돼지해 기념 '스팸 골든 에디션' 구매하면 황금돼지 등 푸짐한 경품""",-1.0
1956,"CJ프레시웨이, '오렌지 배추' 계약재배 실시…""농가소득 지원""",-1.0
1957,"CJ제일제당 '비비고 죽', 출시 직후 '대박'…6주만에 누적 매출 30억 달성",-1.0
1958,"[신년사]손경식 CJ 회장 ""초격차역량 확보해 국내·글로벌 시장 공격적 확대""",1.0
1959,"CJ씨푸드, 1574억 규모 상품공급 계약",1.0
1960,"CJ제일제당, 유산균 생명력 강화 'BYO 20억 생유산균' 출시",-1.0
1961,"CJ제일제당, 유산균이 살아서 장까지 '바이오 20억 생유산균' 출시",-1.0
1962,집에서 즐기는 레스토랑 요리 '고메'…이렇게 탄생했어요(종합),1.0
1963,[데스크칼럼]N포 세대와 N차 협력사,1.0
1964,[유통 핫피플]고압살균으로 ‘상온은 맛없다’ 편견 깬 고메 일품요리,1.0
1965,"CJ제일제당, MI룸 신설‥글로벌 구매 역량 강화",-1.0
1966,CJ 만두 글로벌 매출 비중 50% 돌파…슈완스 등 현지업체 통해 시너지 ↑,1.0
1967,'KT·CJ제일' 대기업 회사채 연이어 1조 클럽,1.0
1968,우연히 겹친 이벤트…온라인 쇼핑 하기 좋은 날 '11일의 금요일',-1.0
1969,"G마켓, 금요일 특가 '슈퍼프라이데이' 리뉴얼 오픈",-1.0
1970,"CJ제일제당 '비비고 한섬만두', 라인업 확대로 매출 두 배 성장 ""잘 나가네~""",1.0
1971,"""1만원대 실속 설 선물""…G마켓, 최대 70% 할인전 개최",1.0
1972,"명절 선물세트, ""3~8만원대 캔햄 잘 나간다""…가공식품 구입비중 증가",1.0
1973,"G9 ""똑같은 선물은 가라""…'설 선물 발굴단'",-1.0
1974,"CJ제일제당, 스팸 앞세워 설 선물세트 시장 공략",-1.0
1975,가성비 높은 간편식 찾는 20대…냉동볶음밥 판매량 3.9배↑,1.0
1976,"CJ제일제당 냉동면, 입소문 타고 ‘인기몰이’…누적 매출 40억 돌파",1.0
1977,"""세배는 못 받지만 선물은 줄게""…반려견·반려묘 위한 설 선물세트 잇달아 출시(종합)",1.0
1978,"CJ제일제당, 반려견 위한 '오네이처' 설 선물세트 출시",1.0
1979,국민연금의 다음 주주권행사 타깃? 배당 인색했던 기업들,1.0
1980,"한성기업 ‘비바크 부어스트’, 셰프 평가 1위",1.0
1981,"CJ제일제당 '쁘띠첼 미초', 일본서 인기 폭발…3년만에 매출 7배 '↑'",1.0
1982,"""명절, 드라마 보면서 컵반 드세요""…CJ, '티빙'과 프로모션",1.0
1983,"[클릭 e종목]""CJ프레시웨이, 구조적 성장 가능성에 집중할 때""",1.0
1984,"CJ 캔햄 '스팸', 누적 매출 4조원 돌파…장수 히트식품 대열 올라섰다",-1.0
1985,[사고]제13회 아시아경제 소비자대상 'CJ제일제당',-1.0
1986,"""올 설에도 간편식으로 상차림""…비비고 한식반찬 인기몰이",-1.0
1987,29만원짜리 맞춤 한복 입는 '콩이'…반려견 한복 불티나,-1.0
1988,29만원짜리 강아지 맞춤 한복…명절도 반려동물 팔자가 상팔자(종합),-1.0
1989,"CJ제일제당 ""쁘띠첼 냉동 케이크로 홈디저트 즐겨보세요""",-1.0
1990,"CJ제일제당, 독일 마이스터 레시피 담은 프리미엄 수제햄 선물세트 출시",-1.0
1991,"CJ그룹, 지역아동센터 어린이 찾아가 설 맞이 봉사활동",-1.0
1992,"CJ제일제당, '한뿌리 흑삼 선물세트' 물량 전년比 30% 확대…'건강족' 공략",-1.0
1993,'상차림' 주문하니 '차례상' 뚝딱…달라지는 설 풍경,-1.0
1994,[부고] 조용준(아시아경제 사진부장)씨 모친상,-1.0
1995,"CJ제일제당, 과일·야채 맛과 영양 담은 원물스낵 '맥스칩' 출시",1.0
1996,명절 선물 베스트셀러 스팸의 인기는 올해도 계속…매출 경신 예고,1.0
1997,'늘 푸른 꽃이 되다' 이인희 고문 빈소 …범 삼성가·재계 조문 행렬,1.0
1998,이인희 한솔그룹 고문 빈소에 재계 인사 조문행렬,1.0
1999,즉석밥 '햇반'부터 맥도날드 버거까지…연초 먹거리 가격인상 폭탄 계속된다(종합),1.0
2000,"햇반 가격 오른다…CJ제일제당, 어묵·장류 등 7개 품목 가격 인상",1.0
2001,[2019 아시아소비자대상] '대한 명품'…내가 국가대표다,1.0
2002,"[2019 아시아소비자대상]기업-소비자 공동창조의 시대, 43개 수상업체 소비자도 함께 뽑았다",1.0
2003,[2019 아시아소비자대상]CJ제일제당이 만드는 안전·맛 1등 '비비고 국물요리',1.0
2004,"이재용, 고모 故이인희 한솔고문 빈소 방문…손경식·홍라희·이부진 잇단 조문",1.0
2005,인니 '무이' 할랄 확 바뀐다…K푸드 할랄 인증 중요성 더욱 확대(종합),-1.0
2006,설 연휴 앞두고 0%대 저물가?…외식비는 9개월째 3%대(종합),-1.0
2007,깐깐해진 인도네시아 할랄 인증…무슬림 국가 향한 K푸드 발길 '긴장',-1.0
2008,"CJ제일제당 ""설 명절 햇반컵반과 함께 조조영화 즐기세요""",-1.0
2009,"[클릭 e종목]""CJ제일제당, 햇반 인상 효과는 장기적 발생""",-1.0
2010,"설 명절 귀성·귀경길에 불티나는 간식…""도로교통 상황에 따라 서포트 스낵""",1.0
2011,햄버거·샌드위치 가격 1만원 육박…매년 되풀이 인상 '소비자 우롱',1.0
2012,"대한민국 식생활의 변화…""혼자 식사하고, 반찬 없이 한 가지 메뉴 즐긴다""",-1.0
2013,"""올해 가정간편식 '시니어' 세대가 이끌 것…'탄수화물'·'닭고기' 제품 인기 예상""",-1.0
2014,"온라인 쇼핑몰 ""명절은 끝났지만, 할인은 계속된다""",-1.0
2015,"11번가, 매달 '11절' 행사 진행…파격 행사 이어진다",-1.0
2016,[이선애의 푸드애(愛)]세계가 주목한 비비고 신드롬…한국식 만두 '식품장르',-1.0
2017,"CJ제일제당, 갱년기 여성 위한 건강기능식품 '포에버퀸' 출시",-1.0
2018,11번가 '월간 십일절' 하루 매출 600억원…역대 세 번째,-1.0
2019,"CJ제일제당, 간편식·글로벌 식품사업 효과…지난해 매출·영업익 13%·7%↑",1.0
2020,"제2의 남산시대 연 이재현…""임직원 자긍심 높여 세계 1위 생활문화기업 도약""(종합)",-1.0
2021,"CJ, 남산 ‘CJ 더 센터’에서 새 출발…임직원 자긍심·편의성 제고",-1.0
2022,"CJ, PGA투어에 '비비고 부스' 설치…""골프로 한식 알린다""",-1.0
2023,냉면 먹고 커피 한잔 2만원·햄버거와 샌드위치 1만원…사나운 외식물가,-1.0
2024,우량 회사채로 쏠린 시중자금…경기 악화가 불러온 아이러니,-1.0
2025,'회사채 10兆' 유동성 확보 나선 기업들,-1.0
2026,"CJ제일제당, 글로벌 오피니언 리더와 함께 ‘비비고’ 한국 식문화 체험",-1.0
2027,"CJ제일제당, ‘한국에서 가장 존경받는 기업’ 16년 연속 1위",-1.0
2028,"유유제약-아이엠디팜, 전립선비대증 치료제 정제기술 도입 계약",-1.0
2029,"핫도그 시장 꽉 잡은 CJ제일제당 ‘고메 크리스피 핫도그’, 확고한 1위 굳힌다",-1.0
2030,내달 개막 주주총회 시즌 키워드 3 '국·세·주',-1.0
2031,"CJ제일제당 햇반컵반·비비고 국물요리, 1천억 브랜드 등극",-1.0
2032,CJ제일제당 글로벌 투자·인수...주가상승 결실,-1.0
2033,올해도 먹거리 가격 쭉쭉 오른다…즉석밥부터 아이스크림·커피 가격 도미노 인상(종합),-1.0
2034,"CJ제일제당, '비비고 밥'으로 냉동밥 시장 독주체제 이어간다",-1.0
2035,"CJ제일제당, '비비고'·'고메'로 중국 냉동간편식 시장 공략 나섰다",-1.0
2036,1월 기업 주식 발행 전월比 61.2% 감소…회사채 55.8%↑,-1.0
2037,"대세는 ""냉동간편식""…CJ·롯데 등 '간식' 아닌 '주식'까지 제품군 확장",-1.0
2038,4일 '티몬데이' 제주도 편도 항공권 990원,-1.0
2039,"CJ제일제당, '비비고칩' 패키지 디자인, iF 디자인 어워드 본상 수상",-1.0
2040,"CJ제일제당 비비고 죽, 출시 100일만에 500만개 팔렸다",1.0
2041,"CJ제일제당 햇반, 국산쌀 소비진작과 지역농가 상생에 앞장선다",-1.0
2042,"CJ, 주총 분산 전자투표제 확대 등 주주친화정책 강화",1.0
2043,햇반·맥도날드 버거 이어 파리바게뜨 빵·고추장까지…가격인상 폭탄(종합),1.0
2044,"CJ제일제당 ""생물자원사업 경쟁력 강화 방안 검토 중""",1.0
2045,[신상 뜯어보기]이건 '죽'이 아니다…편견을 깬 '한끼' 비비고죽(종합),1.0
2046,"11번가, 미세먼지 대비상품 53% 할인판매",1.0
2047,[신상 뜯어보기]이게 죽이야?…집밥 정성과 건더기 풍성한 비비고 죽,1.0
2048,"CJ제일제당, 화이트데이 기념 햇반인형 증정",1.0
2049,"CJ제일제당, 개방형 연구혁신 통해 미래 먹거리 찾는다",-1.0
2050,"CJ BYO유산균, 보장균수 늘어난 ‘온 가족 유산균’ 선봬",1.0
2051,"CJ제일제당, 아시아 현지 맛 재현 '백설 아시안누들 소스' 2종 출시",1.0
2052,[e공시 눈에 띄네]코스피-15일,1.0
2053,"간장·고추장·된장 등 '장류', 생계형 적합업종 신청(종합)",1.0
2054,"CJ제일제당 ‘비비고’, 5대 메이저 PGA대회에서 한식 알렸다",1.0
2055,"CJ제일제당, 햇반 SNS에서 햇반 가상 제품 '보약햇반세트' 등 운영",-1.0
2056,"[단독]찌개 먹기 무서워…두부·고추장·된장·소금·조미료 줄줄이 인상↑""(종합)",-1.0
2057,'장류' 생계형 적합업종 신청…소상공인 보호vs시장 확대 걸림돌,-1.0
2058,"NH證, 1Q 회사채·IPO 싹쓸이",-1.0
2059,"""해먹는것보다 사먹는게 싸겠다""…두부·고추장·된장·소금·조미료·액젓 줄줄이 올라",-1.0
2060,"“햇반컵반, 쁘띠첼에 벚꽃이 활짝 피었습니다”…CJ의 벚꽃 마케팅",1.0
2061,"CJ제일제당, ""올해 바이오 연구개발에 800억 투자…글로벌 1위 기업 도약""",1.0
2062,"김홍기 CJ 대표 ""그레이트CJ 넘어 월드베스트CJ…경쟁력 확보 매진""",1.0
2063,"CJ제일제당 비비고, 글로벌 한식 서포터즈 '비비고 프렌즈' 2기 모집",-1.0
2064,계란도매업 2021년까지 '중소기업 적합업종' 재지정,-1.0
2065,"손경식 CJ제일제당 대표이사 ""가공식품ㆍ바이오 사업 1등 지위 공고히 할 것""",1.0
2066,"CJ대한통운, 매출채권 유동화로 약 1000억원 자금 조달",1.0
2067,1분기 IPO시장 전년比 49%↓…주식조달 54.3%↓·회사채 22.9%↑,1.0
2068,[e공시 눈에 띄네]코스피-29일,1.0
2069,"[클릭 e종목]CJ제일제당, 1Q 시장 기대치 부합 예상…저점 매수 추천",1.0
2070,"가공식품 판매↑...""CJ제일제당, 1분기 영업익 13% 늘 것""",1.0
2071,"중견기업 CEO ""두둑합니다""…최양하 한샘 회장 21억",1.0
2072,"CJ제일제당, 과일과 차 결합한 '쁘띠첼 미초 스트로베리자스민' 출시",1.0
2073,현대오일뱅크에서 기름넣고 참기름 받아가세요,1.0
2074,"비비고 냉동면, 페이스북 ‘디지털 마케팅 성공사례’ 등재",1.0
2075,"CJ대한통운, 부채인듯 부채 아닌 자금 조달",1.0
2076,"'간편식의 세계화' CJㆍ풀무원, 국내 이어 중국 시장 입지 확장한다(종합)",-1.0
2077,쑥쑥 크는 중국 간편식 시장…CJㆍ풀무원 등 사업영역 넓힌다,-1.0
2078,"CJ제일제당, 통목살 12시간 저온 숙성한 'The더건강한 통목살 스테이크' 출시",-1.0
2079,"CJ, 강원도 산불 재난 구호활동 동참…빵 1만5천개 등 긴급 물품 지원",-1.0
2080,"美→日→美 '강행군'…이재현 ""1~2년 글로벌 성과에 CJ 미래 달려있다""(종합)",-1.0
2081,"日에 번쩍 美에 번쩍…'강행군' 이재현 ""글로벌 현장 경영"" 강화",-1.0
2082,CJ제일제당 '비비고 죽' 광고 온에어…죽 시장 지배력 확대 나서,1.0
2083,"CJ제일제당, 봉사주간으로 본격적인 임직원 봉사활동 시작",1.0
2084,"CJ제일제당, ""美 예비 셰프들과 손잡고 밀레니엘 세대에 K푸드 전파""",1.0
2085,"""그런 날에 스팸 있어서""…CJ제일제당, 스팸 한정판 출시",-1.0
2086,"""스타일 '죽'이네""…11번가, '십일절' 맞아 이색 이벤트",-1.0
2087,"CJ제일제당, 햇반과 감성 미니북 결합한 ‘햇북’ 출시",1.0
2088,"CJ제일제당, 생물자원 국내 사업 독립법인 체제로",-1.0
2089,"CJ제일제당, 생물자원 사업 분할…'CJ생물자원' 설립",-1.0
2090,"CJ제일제당, 냉동면 판 키운다…'비비고 불닭갈비 볶음면' 등 출시",-1.0
2091,빵 대신 냉동간편식 먹는 베트남 소비자…CJ제일제당 무서운 성장세(종합),-1.0
2092,"베트남의 아침 사로잡은 CJ제일제당…""빵보다 냉동간편식 찾는다""",-1.0
2093,"CJ제일제당 '고메', 에어프라이어 인기 업고 프라잉스낵 매출 '껑충'",-1.0
2094,"CJ제일제당 '백설 감자전', 쿡방 인기 타고 매출 5배 '껑충'",-1.0
2095,"CJ제일제당 '백설 감자전', 쿡방 인기 타고 매출 5배 '껑충'",1.0
2096,"CJ제일제당, '뉴트로' 콘셉트 '백설 헤리티지 에디션' 선봬",1.0
2097,"대한통운 인프라 등 업은 CJ제일제당, ""밀키트 사업 3년 내 1000억 매출 달성""(종합)",1.0
2098,"CJ제일제당, '밀키트 시장' 본격 공략…셰프 요리키트 브랜드 '쿡킷' 론칭",1.0
2099,티몬 매월 1일은 '퍼스트데이'…1원 상품·무료배송도,1.0
2100,'편의성+요리' 즐거움 더한 '밀키트' 대세…식품업계 경쟁열기 '후끈'(종합),-1.0
2101,스타트업부터 대기업까지…식품업계 400억 '밀키트' 전쟁 불붙었다,-1.0
2102,"CJ제일제당 핵산, 중국 경제성장 순풍 타고 ‘훨훨’…생산능력 대폭 늘린다",-1.0
2103,"CJ-유네스코, ‘베트남 소녀교육 프로젝트’…3년간 50만달러 지원",1.0
2104,이재현 회장 장남 '3세 이선호' 승계 시동…CJ 지주사 주주명부에 오른다(종합),1.0
2105,"CJ올리브네트웍스, 올리브영·IT부문으로 법인 분리한다…""IT 신성장사업군 육성""",1.0
2106,"CJ제일제당, 온라인 MD 초청 'HMR 주력 신제품 소개행사' 개최",1.0
2107,CJ제일제당 '지속가능 사회공헌' 학술대회서 우수 사례로 소개,1.0
2108,"이재현의 초강수, 결국 투썸 매각한 CJ…매각설은 다시 '솔솔'(종합)",-1.0
2109,"차세대 K푸드 '김'에 올인한 대상·CJ, 해외 공장 건설·현지 생산 돌입(종합)",-1.0
2110,"차세대 K푸드는 '김'…대상·CJ, 인니·미국에 '김 공장' 짓고 현지 생산 박차",-1.0
2111,"CJ제일제당 '햇반컵반', 4주년 맞아 포트폴리오 확장 ""시장 견인 박차""",-1.0
2112,"1원 상품부터 매시간 타임특가…티몬, 1일 '퍼스트데이' 진행",-1.0
2113,"CJ제일제당 비비고, 글로벌 한식 서포터즈 '비비고 프렌즈 2기' 발대식",-1.0
2114,CJ제일제당 “CEO와 직접 소통한다”…신현재 대표 ‘격물치지 성의정심’ 강조,-1.0
2115,"CJ 지배구조 개편, 주가 영향은?",-1.0
2116,"MICE 인증도시 여수, 이달에만 학술행사 등 10건 열려",-1.0
2117,"CJ제일제당, 재료 준비 없이 바로 구워먹는 '백설 컵팬케익' 출시",-1.0
2118,"냉동피자 쏟아내는 오산2공장 가동…신세계, 제조 매출액 30%↑(종합)",-1.0
2119,오산 2공장 곧 가동…식품 제조사업 날개 단 신세계,-1.0
2120,"[특징주]나무기술, 5G·스마트팩토리 수혜 기대 강세",-1.0
2121,"BYO 유산균, 배우 지진희 모델 발탁…시장 공략 박차",-1.0
2122,[식탁 바꾼 간편식]'간편한 한 끼' 총출동…소비자도 구름처럼 몰렸다,-1.0
2123,"'경기 침체에도 투자 확대' CJ제일제당, 1분기 영업익 14.8%↓",-1.0
2124,"CJ제일제당 비비고, “PGA 투어는 ‘비비콘’과 함께”",-1.0
2125,[식탁 바꾼 간편식]밥 대신 오트밀·죽·시리얼 먹는 시대…4조원 시장 두고 '쟁탈전',-1.0
2126,[식탁 바꾼 간편식]10조 시장 잡아라…식품공룡들 '입맛 전쟁' 커졌다,-1.0
2127,"""14억 입맛 사로잡는다""…CJ제일제당, 中에 '햇반 정식 출시",-1.0
2128,[인터뷰]진철훈 ROTC중앙회장 “국민적 합의 이루기 위해 국회에 북한비핵화특별위원회 설치 바람직”,-1.0
2129,[식탁 바꾼 간편식]아내 대신 간편식 아침상…잔치·제사음식 뚝딱,-1.0
2130,"11번가, '복고 감성' 오뚜기 카레·짜장·미트볼 판매",-1.0
2131,"[클릭 e종목]""CJ제일제당, 기대치 하회한 1Q실적…목표가 하향""",-1.0
2132,"[식탁 바꾼 간편식]""외식이 부럽지 않다""…식탁 혁명 미식(美食)으로 이끈 CJ",-1.0
2133,"CJ제일제당, 추어탕·반계탕 등 '비비고 국물요리' 여름보양식 출시",-1.0
2134,"11번가 ""단골고객, 더 싸게 드려요""…장바구니 쿠폰 제공",1.0
2135,"오픈마켓 대대적인 할인 ""충성고객은 더 싸게 드려요""",-1.0
2136,"CJ제일제당, '비비고' 통해 日 밀레니얼 세대에게 한국 식문화 전파",1.0
2137,"CJ제일제당, ""유명 레스토랑에서 올리브유 활용법 배워요""…'올리브 오일 위크' 개최",1.0
2138,"CJ제일제당, 글로벌 사모펀드 베인캐피탈 투자 유치",1.0
2139,"CJ제일제당 비비고 죽, 출시 반 년만에 천만개 팔렸다",1.0
2140,"CJ제일제당, ""CJ푸드아메리카 지분 27.1% 양도""",1.0
2141,"CJ제일제당 BYO유산균, 지진희 내세워 ‘유산균 생명력’ 강조 TV광고 선봬",-1.0
2142,"CJ제일제당, ""비비고 국물요리 '외식형 메뉴' 확대로 2025년까지 3500억 매출 달성할 것""",-1.0
2143,[르포]두 시간 푹 삶아낸 양지로 만들어낸 고품질 육개장…비비고 국물요리 '집밥 맛'의 비결,-1.0
2144,'바이오헬스 심포지엄' 수원 광교서 열린다,-1.0
2145,"CJ제일제당, ‘매실청 성수기’ 설탕 판매 극대화 나선다",1.0
2146,"[클릭 e종목]""CJ제일제당, 생물자원사업부 매각여부 주목""",-1.0
2147,"""덥고 귀찮을 때는 '원밀형 간편식'이 딱""…식품업계 신제품 출시 봇물",-1.0
2148,"CJ제일제당, '고소한 콩국수' 등 냉장면 3종 출시…여름 수요 공략",-1.0
2149,"CJ제일제당, 충북 진천에 햇반 체험형 공간 ‘햇반 뮤지엄’ 오픈",-1.0
2150,"CJ제일제당, '농가 상생모델' 햇반 전용 아산 종합미곡처리장 가동",1.0
2151,"'비비고 국물요리', 축구 선수 손흥민 앞세워 마케팅 활동 강화",1.0
2152,"CJ프레시웨이, 스마트 프리미엄 급식 '그린테리아 셀렉션' 개점 1주년",1.0
2153,광고계도 손세이셔널…손흥민이 먹고 마시는 모든 '열정'을 즐기다(종합),1.0
2154,"""손세이셔널, 辛세이셔널""…유통가 손흥민 러브콜",1.0
2155,김수현 잡고 손흥민 잡고…바쁜 유통가의 '젊은 스타 사랑',1.0
2156,"이른 더위에 치솟은 외식 물가…""간편식 냉면 웃는다""",1.0
2157,"신진영 기업지배구조원장 ""의결권자문사 신고제 등 규제 실효성 낮을 것""",1.0
2158,"CJ제일제당, 팬에 뚝딱 구워 완성하는 'The더건강한 통오리 오븐구이' 출시",1.0
2159,"CJ제일제당 ""CJ푸드 아메리카홀딩스 유상감자""",1.0
2160,"'해외투자 역대 최고…보호무역주의에 미중 투자 가속화""",1.0
2161,1분기 해외직접투자액 141.1억달러…역대 최다,1.0
2162,"CJ프레시웨이, 차별화된 전문성으로 단체급식 시장서 ‘고공 성장’",-1.0
2163,'이열치열'vs'이열치냉'…무더위에 '가성비 甲' HMR 면으로 승부하는 식품업계,-1.0
2164,커지는 온라인 식품유통 시장…승자는 누구일까,-1.0
2165,빠질대로 빠진 CJ제일제당 반등할 수 있을까,-1.0
2166,무더위 온다…건강과 입맛 다 잡는 식음료 제품으로 공략,1.0
2167,에어프라이어 바람 타고 ‘CJ 고메 핫도그’ 매출 훨훨,1.0
2168,"""비비고 제품으로 배우는 한식 스타일링""…CJ제일제당 ‘비비고 크리에이티브 샵’ 행사",1.0
2169,"‘비비고 국물요리’, 3년간 누적 매출 3000억원 돌파…메가브랜드 성장",-1.0
2170,"CJ제일제당 임직원, 소외계층에게 따뜻한 도시락 만들어 전달",-1.0
2171,상반기 IPO시장 전년比 38.6%↓…주식조달 63.2%↓·회사채 20.7%↑,-1.0
2172,"""'강남맘' 마음을 훔쳐라""…신세계도 새벽배송 전쟁 뛰어들었다(종합)",1.0
2173,"CJ제일제당, 에어프라이어 특화 ‘고메 바삭튀겨낸 돈카츠’ 출시",1.0
2174,"CJ제일제당, 비비고 죽 파우치형 신제품 2종 출시… 시장지위 확대 박차",-1.0
2175,"CJ제일제당, 식품업계 최초 동반성장지수 평가 4년 연속 ‘최우수’",1.0
2176,동반성장지수 中企체감도 '하락'…펫산업 적합업종 '비권고'(종합),1.0
2177,삼성전자 등 동반성장 '최우수'…中企체감도 '하락',1.0
2178,"CJ제일제당 '백설 참진한 참기름', 국제 식음료 품평회서 우수 미각상 수상",1.0
2179,"트럼프 만남에 신동빈·손경식·정용진·허영인 '출동'…""미국 사업 확대""(종합)",1.0
2180,유통공룡마저 뛰어든 '새벽배송' 전쟁…더 치열해진다,1.0
2181,"'확장경영' CJ제일제당, 매출채권 유동화로 1600억 조달",1.0
2182,공시지가 상승률이 가장 높은 중구 지역 내 최초의 전 세대 복층형 오피스텔! 분양,1.0
2183,불황 모르는 CJ프레시웨이…2분기 실적도 '맑음' 예상(종합),-1.0
2184,"문종석號 CJ프레시웨이, 불황·인건비 부담 불구…실적 '훨훨'",-1.0
2185,"CJ제일제당, 수산물도 간편식 시대…‘비비고 생선조림’ 3종 출시",1.0
2186,"""삼계탕도 새벽배송으로 주문해 먹어요""…SSG닷컴·마켓컬리 등 '보양식' 불티(종합)",-1.0
2187,'보양식'도 간편하고 빠르게…새벽배송으로 몰리는 주부들,-1.0
2188,CJ제일제당 “글로벌 톱 수준 경영 인프라 구축”…세계 1위 목표,-1.0
2189,"BYO유산균, 대한아토피협회와 손잡고 아토피 환아 돕는다",-1.0
2190,"CJ제일제당, 슈완스와 미국에 '비비고' 알려…만두·비비콘 인기",-1.0
2191,"쿠팡, 7월의 크리스마스 '와우 데이' 진행",-1.0
2192,"CJ제일제당, 온라인 식품사업 강화 나섰다…‘CJ더마켓’ 오픈",-1.0
2193,"상반기 신용평가 결과, 대기업 신용도 하향 기조",-1.0
2194,"CJ제일제당 '상저하고' 실적 전망…""수익중심 경영 시작""",-1.0
2195,뚱뚱이 맥주에 고기·밀키트 잘 나간다…'외식 대신 홈파티'(종합),-1.0
2196,"CJ제일제당, 뉴욕 '케이콘'서 美 밀레니얼 세대에게 한식 전파",-1.0
2197,"박서준과 함께 비비고 김치 먹방…CJ제일제당, ‘보쌈김치’ 출시",-1.0
2198,"11번가, 7월 '월간 십일절' 테마는 '청춘'",-1.0
2199,"박보검과 햇반하러 오세요…CJ제일제당, 햇반 브랜드 위크 운행",1.0
2200,"CJ제일제당, 美 예비 셰프 대상 ‘비비고 한식대첩’ 열어",-1.0
2201,"G9, 상반기 베스트 인기템 '탑 50' 특가 판매",-1.0
2202,"여름 보양식 인기 톱 달리는 '닭고기'…오픈마켓에서도 배달앱에서도 ""잘 나가네""",-1.0
2203,빕스 1만원 상품권 천원에…위메프 '더블특가' 21일까지,-1.0
2204,"[클릭 e종목]""CJ제일제당, 상반기 다소 부진…하반기 개선 기대↑""",-1.0
2205,"국내외 신평사, ""韓기업 신용도 악화 우려""",-1.0
2206,"G마켓, 마트 인기 브랜드 상품 특가 '스마일배송' 프로모션",-1.0
2207,'비비고 왕교자'의 진화… 조리 트렌드 반영 ‘편의형’ 제품 선보인다,-1.0
2208,"대한민국은 지금 '마라' 열풍…""얼얼하게 매운 맛에 빠졌다""(종합)",-1.0
2209,"CJ제일제당, ""중국 현지 매운맛 맛보세요""…백설 마라탕면소스 출시",-1.0
2210,"CJ제일제당, 한달새 CP 5000억 상환…빚 줄이기 총력",-1.0
2211,"CJ제일제당, '고메 하프 피자' 선봬…""냉동피자 시장 혁신 이끈다""",1.0
2212,"BTS(방탄소년단) ‘전 세계 가장 지속가능한 미래 리더 1위 선정’, 18일 뉴욕 유엔본부에서 UN지원SDGs협회 발표",1.0
2213,"CJ제일제당, 비비고와 함께 '글로벌 지속가능경영 기업' 선정",1.0
